Date,Power[kW],Temperature[C],Relative_Humidity,Solar_Radiation[W/m^2],Holiday
2017-11-02 15:00:00,352.0,17.9,72.5,307.4,0.0
2017-11-02 16:00:00,338.4,17.6,71.6,126.2,0.0
2017-11-02 17:00:00,296.6,17.0,75.1,12.2,0.0
2017-11-02 18:00:00,250.3,16.7,77.2,3.9,0.0
2017-11-02 19:00:00,221.3,16.6,77.8,3.9,0.0
2017-11-02 20:00:00,175.2,16.5,79.6,3.9,0.0
2017-11-02 21:00:00,165.2,16.4,78.6,3.8,0.0
2017-11-02 22:00:00,150.4,16.1,78.7,3.6,0.0
2017-11-02 23:00:00,141.8,15.6,74.9,3.4,0.0
2017-11-03 00:00:00,141.2,15.5,70.6,3.3,0.0
2017-11-03 01:00:00,130.2,15.4,76.3,3.7,0.0
2017-11-03 02:00:00,122.1,15.4,74.8,3.9,0.0
2017-11-03 03:00:00,123.2,15.3,78.3,3.5,0.0
2017-11-03 04:00:00,121.4,15.4,80.4,3.8,0.0
2017-11-03 05:00:00,129.0,15.4,79.6,3.5,0.0
2017-11-03 06:00:00,145.9,15.4,80.3,4.0,0.0
2017-11-03 07:00:00,176.7,15.2,80.4,27.9,0.0
2017-11-03 08:00:00,233.9,16.0,76.0,195.3,0.0
2017-11-03 09:00:00,278.5,17.7,70.5,371.4,0.0
2017-11-03 10:00:00,309.5,17.9,66.5,396.9,0.0
2017-11-03 11:00:00,318.0,16.8,70.2,396.9,0.0
2017-11-03 12:00:00,294.7,18.4,64.9,672.9,0.0
2017-11-03 13:00:00,297.8,18.4,64.6,509.2,0.0
2017-11-03 14:00:00,313.2,17.8,66.4,168.9,0.0
2017-11-03 15:00:00,302.1,14.8,81.0,44.1,0.0
2017-11-03 16:00:00,298.1,14.7,78.2,57.8,0.0
2017-11-03 17:00:00,255.9,15.6,79.6,9.2,0.0
2017-11-03 18:00:00,215.2,15.4,80.0,6.0,0.0
2017-11-03 19:00:00,187.1,15.9,78.2,6.1,0.0
2017-11-03 20:00:00,147.3,15.9,80.5,3.7,0.0
2017-11-03 21:00:00,143.8,16.0,79.6,4.4,0.0
2017-11-03 22:00:00,136.4,15.9,79.9,3.7,0.0
2017-11-03 23:00:00,131.8,15.5,80.4,4.0,0.0
2017-11-04 00:00:00,131.6,15.3,79.4,3.7,0.0
2017-11-04 01:00:00,129.6,14.7,78.8,3.6,0.0
2017-11-04 02:00:00,130.2,14.7,79.9,3.8,0.0
2017-11-04 03:00:00,127.0,14.9,79.2,3.8,0.0
2017-11-04 04:00:00,132.1,14.8,78.4,3.0,0.0
2017-11-04 05:00:00,134.8,14.9,78.8,3.3,0.0
2017-11-04 06:00:00,140.1,15.1,76.1,3.5,0.0
2017-11-04 07:00:00,138.3,15.2,75.8,44.2,0.0
2017-11-04 08:00:00,138.7,15.3,75.5,119.6,0.0
2017-11-04 09:00:00,143.9,16.0,71.6,301.0,0.0
2017-11-04 10:00:00,143.0,16.3,71.1,273.6,0.0
2017-11-04 11:00:00,142.7,16.5,69.9,446.4,0.0
2017-11-04 12:00:00,144.7,17.2,64.2,373.7,0.0
2017-11-04 13:00:00,135.4,17.4,62.3,392.3,0.0
2017-11-04 14:00:00,139.2,17.2,60.7,294.2,0.0
2017-11-04 15:00:00,139.0,17.2,61.6,282.9,0.0
2017-11-04 16:00:00,137.5,16.9,63.1,129.4,0.0
2017-11-04 17:00:00,137.4,16.0,66.1,16.8,0.0
2017-11-04 18:00:00,135.2,15.6,69.6,3.6,0.0
2017-11-04 19:00:00,135.5,15.3,71.3,3.4,0.0
2017-11-04 20:00:00,128.3,15.2,71.6,3.7,0.0
2017-11-04 21:00:00,132.1,15.0,71.8,3.6,0.0
2017-11-04 22:00:00,130.2,14.8,73.0,3.4,0.0
2017-11-04 23:00:00,130.6,14.4,71.5,3.7,0.0
2017-11-05 00:00:00,128.4,14.1,70.9,3.6,0.0
2017-11-05 01:00:00,129.8,13.8,70.3,3.3,0.0
2017-11-05 02:00:00,126.9,13.6,67.8,3.3,0.0
2017-11-05 03:00:00,121.5,13.4,67.3,3.4,0.0
2017-11-05 04:00:00,111.4,13.4,67.7,3.1,0.0
2017-11-05 05:00:00,110.9,13.2,66.0,3.1,0.0
2017-11-05 06:00:00,111.5,13.1,66.1,3.4,0.0
2017-11-05 07:00:00,110.8,13.1,64.2,47.2,0.0
2017-11-05 08:00:00,110.9,13.2,63.3,204.5,0.0
2017-11-05 09:00:00,110.9,14.2,58.9,366.6,0.0
2017-11-05 10:00:00,110.1,15.1,49.4,498.9,0.0
2017-11-05 11:00:00,110.4,15.7,43.8,578.0,0.0
2017-11-05 12:00:00,111.1,16.0,39.3,603.2,0.0
2017-11-05 13:00:00,110.7,16.1,39.8,562.5,0.0
2017-11-05 14:00:00,110.6,16.1,35.8,468.2,0.0
2017-11-05 15:00:00,111.7,16.0,39.8,323.5,0.0
2017-11-05 16:00:00,112.6,15.7,42.0,152.5,0.0
2017-11-05 17:00:00,114.7,14.4,49.1,17.8,0.0
2017-11-05 18:00:00,114.8,13.4,55.6,3.4,0.0
2017-11-05 19:00:00,113.8,13.0,59.3,3.1,0.0
2017-11-05 20:00:00,112.6,12.7,61.7,3.1,0.0
2017-11-05 21:00:00,110.2,12.6,63.5,3.1,0.0
2017-11-05 22:00:00,114.2,12.5,62.8,3.1,0.0
2017-11-05 23:00:00,111.5,12.4,59.6,3.2,0.0
2017-11-06 00:00:00,112.3,12.6,54.5,3.0,0.0
2017-11-06 01:00:00,111.4,12.3,54.2,3.1,0.0
2017-11-06 02:00:00,110.6,12.0,54.5,3.1,0.0
2017-11-06 03:00:00,110.6,11.8,53.7,2.9,0.0
2017-11-06 04:00:00,110.2,11.9,51.3,3.0,0.0
2017-11-06 05:00:00,112.1,12.0,49.6,3.0,0.0
2017-11-06 06:00:00,125.6,11.9,49.4,3.3,0.0
2017-11-06 07:00:00,157.9,11.7,51.5,46.1,0.0
2017-11-06 08:00:00,200.6,12.4,49.3,203.3,0.0
2017-11-06 09:00:00,236.1,12.9,47.6,367.3,0.0
2017-11-06 10:00:00,259.6,13.2,49.2,495.6,0.0
2017-11-06 11:00:00,266.1,13.7,50.6,574.5,0.0
2017-11-06 12:00:00,275.3,15.1,47.5,596.2,0.0
2017-11-06 13:00:00,286.9,16.7,42.6,559.9,0.0
2017-11-06 14:00:00,288.4,17.3,38.6,465.4,0.0
2017-11-06 15:00:00,302.7,17.2,34.5,321.6,0.0
2017-11-06 16:00:00,295.9,17.1,34.0,150.4,0.0
2017-11-06 17:00:00,269.4,16.8,35.7,16.9,0.0
2017-11-06 18:00:00,227.6,15.6,44.3,3.7,0.0
2017-11-06 19:00:00,195.7,14.2,52.8,3.2,0.0
2017-11-06 20:00:00,153.7,13.9,53.4,3.4,0.0
2017-11-06 21:00:00,145.5,13.7,53.7,3.1,0.0
2017-11-06 22:00:00,138.8,13.7,53.4,3.4,0.0
2017-11-06 23:00:00,124.2,13.4,53.5,3.1,0.0
2017-11-07 00:00:00,115.5,13.5,50.9,3.1,0.0
2017-11-07 01:00:00,131.4,13.1,51.9,3.2,0.0
2017-11-07 02:00:00,132.3,12.8,52.8,2.9,0.0
2017-11-07 03:00:00,130.6,12.4,53.7,3.1,0.0
2017-11-07 04:00:00,130.3,12.8,50.4,3.0,0.0
2017-11-07 05:00:00,135.2,11.7,64.0,2.9,0.0
2017-11-07 06:00:00,150.8,12.0,54.9,3.2,0.0
2017-11-07 07:00:00,176.7,12.1,52.9,43.9,0.0
2017-11-07 08:00:00,232.5,12.0,57.9,200.7,0.0
2017-11-07 09:00:00,281.0,14.0,47.0,364.0,0.0
2017-11-07 10:00:00,294.0,15.3,50.6,493.1,0.0
2017-11-07 11:00:00,294.4,16.5,52.5,571.4,0.0
2017-11-07 12:00:00,277.2,17.6,48.5,594.1,0.0
2017-11-07 13:00:00,276.9,18.1,42.5,554.2,0.0
2017-11-07 14:00:00,288.2,17.6,45.4,461.9,0.0
2017-11-07 15:00:00,281.6,17.0,46.9,318.2,0.0
2017-11-07 16:00:00,280.5,16.3,50.0,148.4,0.0
2017-11-07 17:00:00,277.9,15.2,55.1,16.1,0.0
2017-11-07 18:00:00,238.6,14.1,62.3,3.3,0.0
2017-11-07 19:00:00,198.1,13.9,70.7,3.4,0.0
2017-11-07 20:00:00,160.5,13.9,71.5,3.2,0.0
2017-11-07 21:00:00,151.2,14.0,70.2,3.1,0.0
2017-11-07 22:00:00,146.2,13.8,70.2,3.0,0.0
2017-11-07 23:00:00,134.5,13.2,73.0,3.0,0.0
2017-11-08 00:00:00,134.4,13.0,71.9,3.2,0.0
2017-11-08 01:00:00,135.8,12.8,71.8,3.1,0.0
2017-11-08 02:00:00,134.0,12.6,70.5,3.0,0.0
2017-11-08 03:00:00,135.3,12.2,70.1,2.6,0.0
2017-11-08 04:00:00,128.6,12.0,65.5,2.8,0.0
2017-11-08 05:00:00,120.0,11.6,67.1,2.6,0.0
2017-11-08 06:00:00,132.7,11.3,67.6,3.0,0.0
2017-11-08 07:00:00,156.3,11.4,62.1,41.9,0.0
2017-11-08 08:00:00,207.5,11.7,57.6,195.2,0.0
2017-11-08 09:00:00,244.7,13.2,52.1,358.9,0.0
2017-11-08 10:00:00,270.0,14.2,47.0,490.0,0.0
2017-11-08 11:00:00,265.2,15.0,43.2,569.3,0.0
2017-11-08 12:00:00,263.4,15.8,40.8,592.4,0.0
2017-11-08 13:00:00,277.4,16.4,38.8,554.7,0.0
2017-11-08 14:00:00,299.6,16.5,38.5,469.6,0.0
2017-11-08 15:00:00,298.6,15.9,40.5,302.1,0.0
2017-11-08 16:00:00,287.5,15.2,44.4,142.4,0.0
2017-11-08 17:00:00,275.6,13.8,51.3,15.8,0.0
2017-11-08 18:00:00,249.2,12.7,57.6,3.1,0.0
2017-11-08 19:00:00,221.6,12.5,57.6,2.8,0.0
2017-11-08 20:00:00,167.3,12.5,55.5,3.1,0.0
2017-11-08 21:00:00,147.6,12.2,56.7,2.9,0.0
2017-11-08 22:00:00,143.7,12.5,51.6,2.9,0.0
2017-11-08 23:00:00,137.5,12.3,50.3,3.1,0.0
2017-11-09 00:00:00,136.5,11.9,52.4,2.8,0.0
2017-11-09 01:00:00,135.5,12.0,50.4,2.9,0.0
2017-11-09 02:00:00,133.9,11.7,49.8,2.8,0.0
2017-11-09 03:00:00,135.4,12.0,45.9,2.8,0.0
2017-11-09 04:00:00,134.8,11.8,45.5,2.5,0.0
2017-11-09 05:00:00,139.2,11.1,47.7,2.8,0.0
2017-11-09 06:00:00,152.6,10.4,49.3,2.6,0.0
2017-11-09 07:00:00,171.8,10.6,46.6,40.2,0.0
2017-11-09 08:00:00,216.7,11.3,42.8,195.0,0.0
2017-11-09 09:00:00,257.3,12.0,41.3,354.5,0.0
2017-11-09 10:00:00,286.4,12.1,43.3,485.5,0.0
2017-11-09 11:00:00,297.0,13.2,39.2,564.8,0.0
2017-11-09 12:00:00,283.4,14.0,35.8,584.3,0.0
2017-11-09 13:00:00,281.4,14.9,32.1,546.0,0.0
2017-11-09 14:00:00,289.5,15.6,28.2,451.8,0.0
2017-11-09 15:00:00,296.2,15.9,27.1,309.3,0.0
2017-11-09 16:00:00,286.2,15.5,31.7,139.2,0.0
2017-11-09 17:00:00,262.3,13.9,41.9,14.0,0.0
2017-11-09 18:00:00,230.3,13.0,46.0,2.9,0.0
2017-11-09 19:00:00,201.0,12.5,50.7,3.0,0.0
2017-11-09 20:00:00,176.1,12.4,51.3,3.0,0.0
2017-11-09 21:00:00,169.6,12.6,50.3,2.8,0.0
2017-11-09 22:00:00,152.1,12.7,51.1,2.8,0.0
2017-11-09 23:00:00,142.5,12.5,50.5,2.7,0.0
2017-11-10 00:00:00,135.5,12.5,49.9,2.7,0.0
2017-11-10 01:00:00,134.9,12.4,48.6,2.8,0.0
2017-11-10 02:00:00,133.3,11.9,51.4,2.8,0.0
2017-11-10 03:00:00,131.9,11.0,60.8,2.6,0.0
2017-11-10 04:00:00,130.5,10.3,69.1,2.5,0.0
2017-11-10 05:00:00,134.9,10.9,52.9,2.6,0.0
2017-11-10 06:00:00,150.2,10.9,49.4,2.5,0.0
2017-11-10 07:00:00,180.9,10.1,63.0,36.5,0.0
2017-11-10 08:00:00,229.5,10.6,63.9,186.0,0.0
2017-11-10 09:00:00,261.0,12.5,55.3,345.1,0.0
2017-11-10 10:00:00,286.7,14.1,47.7,475.3,0.0
2017-11-10 11:00:00,295.9,16.0,37.6,555.8,0.0
2017-11-10 12:00:00,268.4,16.8,35.5,575.2,0.0
2017-11-10 13:00:00,274.1,17.7,34.0,534.6,0.0
2017-11-10 14:00:00,297.6,18.6,32.6,441.2,0.0
2017-11-10 15:00:00,297.5,19.2,30.9,298.5,0.0
2017-11-10 16:00:00,274.9,18.4,35.4,132.1,0.0
2017-11-10 17:00:00,254.3,16.9,46.8,13.2,0.0
2017-11-10 18:00:00,223.8,15.6,52.0,3.1,0.0
2017-11-10 19:00:00,191.9,15.3,51.8,3.5,0.0
2017-11-10 20:00:00,145.1,15.1,53.3,3.2,0.0
2017-11-10 21:00:00,142.0,14.6,57.6,3.0,0.0
2017-11-10 22:00:00,136.5,14.7,58.2,3.0,0.0
2017-11-10 23:00:00,131.7,14.3,60.8,3.0,0.0
2017-11-11 00:00:00,134.8,14.2,62.2,3.0,0.0
2017-11-11 01:00:00,134.4,14.3,61.4,3.0,0.0
2017-11-11 02:00:00,117.2,13.7,63.9,3.1,0.0
2017-11-11 03:00:00,112.3,13.2,66.6,2.8,0.0
2017-11-11 04:00:00,111.6,13.2,66.8,2.9,0.0
2017-11-11 05:00:00,110.5,12.5,70.0,2.8,0.0
2017-11-11 06:00:00,115.2,11.8,74.5,2.6,0.0
2017-11-11 07:00:00,113.8,12.4,69.4,36.0,0.0
2017-11-11 08:00:00,115.5,13.9,63.1,183.8,0.0
2017-11-11 09:00:00,120.6,15.0,60.2,345.1,0.0
2017-11-11 10:00:00,121.1,16.2,58.2,474.2,0.0
2017-11-11 11:00:00,122.5,18.1,53.8,553.5,0.0
2017-11-11 12:00:00,122.8,17.8,54.4,568.6,0.0
2017-11-11 13:00:00,117.7,18.9,49.5,525.3,0.0
2017-11-11 14:00:00,118.2,19.3,46.2,432.0,0.0
2017-11-11 15:00:00,115.6,19.2,47.4,295.2,0.0
2017-11-11 16:00:00,115.1,18.0,53.1,131.6,0.0
2017-11-11 17:00:00,114.6,15.9,61.4,12.6,0.0
2017-11-11 18:00:00,113.6,14.2,64.9,2.8,0.0
2017-11-11 19:00:00,112.5,13.5,64.6,2.8,0.0
2017-11-11 20:00:00,112.1,13.1,63.7,2.8,0.0
2017-11-11 21:00:00,112.0,13.2,61.3,2.7,0.0
2017-11-11 22:00:00,127.0,13.0,59.4,2.8,0.0
2017-11-11 23:00:00,131.9,12.8,62.4,2.8,0.0
2017-11-12 00:00:00,130.9,12.6,64.9,2.7,0.0
2017-11-12 01:00:00,129.4,12.5,66.4,2.8,0.0
2017-11-12 02:00:00,128.7,12.1,72.3,2.4,0.0
2017-11-12 03:00:00,129.6,12.2,72.8,2.6,0.0
2017-11-12 04:00:00,128.9,12.3,72.6,2.5,0.0
2017-11-12 05:00:00,127.9,12.2,76.4,2.5,0.0
2017-11-12 06:00:00,114.2,12.2,77.0,2.4,0.0
2017-11-12 07:00:00,108.8,12.4,74.9,32.0,0.0
2017-11-12 08:00:00,111.4,13.1,71.4,177.8,0.0
2017-11-12 09:00:00,110.6,14.2,65.9,339.3,0.0
2017-11-12 10:00:00,110.0,14.4,64.6,468.0,0.0
2017-11-12 11:00:00,110.6,15.3,60.8,546.7,0.0
2017-11-12 12:00:00,111.9,15.8,58.6,569.3,0.0
2017-11-12 13:00:00,111.9,16.6,54.9,530.7,0.0
2017-11-12 14:00:00,112.5,16.8,52.9,437.5,0.0
2017-11-12 15:00:00,111.9,15.8,57.5,297.6,0.0
2017-11-12 16:00:00,111.9,14.6,61.2,131.0,0.0
2017-11-12 17:00:00,112.7,13.8,63.0,11.1,0.0
2017-11-12 18:00:00,113.4,13.4,64.7,2.4,0.0
2017-11-12 19:00:00,113.7,13.3,68.5,2.2,0.0
2017-11-12 20:00:00,113.4,13.2,72.7,2.8,0.0
2017-11-12 21:00:00,112.4,13.4,74.0,2.6,0.0
2017-11-12 22:00:00,112.1,13.9,73.1,2.8,0.0
2017-11-12 23:00:00,112.1,14.0,73.2,3.1,0.0
2017-11-13 00:00:00,112.1,14.0,75.0,2.8,0.0
2017-11-13 01:00:00,111.3,14.0,75.8,2.3,0.0
2017-11-13 02:00:00,110.9,13.9,77.1,2.5,0.0
2017-11-13 03:00:00,110.7,13.9,75.8,3.2,0.0
2017-11-13 04:00:00,110.7,13.5,76.0,2.8,0.0
2017-11-13 05:00:00,115.2,13.3,77.0,2.7,0.0
2017-11-13 06:00:00,132.8,13.2,78.3,2.9,0.0
2017-11-13 07:00:00,167.7,13.2,75.8,31.1,0.0
2017-11-13 08:00:00,205.6,13.7,70.0,173.2,0.0
2017-11-13 09:00:00,231.7,14.1,66.5,329.4,0.0
2017-11-13 10:00:00,258.6,15.0,63.4,455.4,0.0
2017-11-13 11:00:00,265.6,16.5,54.6,536.2,0.0
2017-11-13 12:00:00,262.5,17.5,49.5,559.0,0.0
2017-11-13 13:00:00,263.4,18.0,47.6,519.6,0.0
2017-11-13 14:00:00,273.6,18.1,50.3,427.6,0.0
2017-11-13 15:00:00,283.9,17.7,52.5,287.8,0.0
2017-11-13 16:00:00,269.6,17.2,52.8,125.5,0.0
2017-11-13 17:00:00,247.0,15.9,54.4,11.2,0.0
2017-11-13 18:00:00,205.9,14.5,57.3,2.8,0.0
2017-11-13 19:00:00,175.2,13.5,61.8,2.4,0.0
2017-11-13 20:00:00,143.9,13.1,62.6,2.5,0.0
2017-11-13 21:00:00,134.4,13.2,60.5,2.4,0.0
2017-11-13 22:00:00,123.6,13.7,57.6,2.4,0.0
2017-11-13 23:00:00,114.4,14.2,49.5,2.7,0.0
2017-11-14 00:00:00,116.1,13.7,45.0,2.8,0.0
2017-11-14 01:00:00,114.2,13.2,43.2,2.8,0.0
2017-11-14 02:00:00,113.6,12.3,45.8,2.4,0.0
2017-11-14 03:00:00,112.0,11.6,45.8,2.5,0.0
2017-11-14 04:00:00,110.9,11.0,46.6,2.3,0.0
2017-11-14 05:00:00,117.0,10.6,46.9,2.4,0.0
2017-11-14 06:00:00,133.0,10.2,48.6,2.3,0.0
2017-11-14 07:00:00,160.0,10.2,48.1,28.6,0.0
2017-11-14 08:00:00,217.1,10.7,45.8,170.7,0.0
2017-11-14 09:00:00,257.7,11.0,45.4,328.8,0.0
2017-11-14 10:00:00,276.8,12.0,43.5,458.0,0.0
2017-11-14 11:00:00,279.9,12.9,42.6,537.2,0.0
2017-11-14 12:00:00,271.2,14.4,39.5,558.5,0.0
2017-11-14 13:00:00,275.8,15.9,35.1,522.0,0.0
2017-11-14 14:00:00,293.3,16.6,31.4,428.3,0.0
2017-11-14 15:00:00,287.9,16.8,29.4,287.6,0.0
2017-11-14 16:00:00,283.5,16.7,30.1,123.3,0.0
2017-11-14 17:00:00,279.7,15.9,32.6,10.4,0.0
2017-11-14 18:00:00,240.0,15.5,34.6,3.2,0.0
2017-11-14 19:00:00,201.0,15.1,34.9,2.8,0.0
2017-11-14 20:00:00,165.4,15.0,32.3,2.9,0.0
2017-11-14 21:00:00,158.4,14.7,32.2,2.9,0.0
2017-11-14 22:00:00,144.8,14.1,34.3,2.9,0.0
2017-11-14 23:00:00,131.0,13.4,39.1,2.5,0.0
2017-11-15 00:00:00,134.3,12.1,61.6,2.3,0.0
2017-11-15 01:00:00,133.2,11.7,56.8,2.3,0.0
2017-11-15 02:00:00,132.7,11.2,56.5,2.4,0.0
2017-11-15 03:00:00,131.8,10.2,60.0,2.1,0.0
2017-11-15 04:00:00,124.1,9.9,58.5,2.2,0.0
2017-11-15 05:00:00,115.7,9.1,63.8,2.0,0.0
2017-11-15 06:00:00,133.2,8.6,64.7,2.0,0.0
2017-11-15 07:00:00,165.8,8.7,63.0,26.6,0.0
2017-11-15 08:00:00,223.9,9.3,59.0,165.4,0.0
2017-11-15 09:00:00,254.2,10.3,54.0,322.7,0.0
2017-11-15 10:00:00,283.0,11.6,48.8,452.3,0.0
2017-11-15 11:00:00,280.1,12.8,43.7,531.7,0.0
2017-11-15 12:00:00,284.0,14.5,38.8,554.1,0.0
2017-11-15 13:00:00,281.5,16.3,32.6,517.5,0.0
2017-11-15 14:00:00,308.0,17.5,28.3,423.4,0.0
2017-11-15 15:00:00,333.4,18.5,25.3,282.3,0.0
2017-11-15 16:00:00,312.4,17.7,29.4,117.8,0.0
2017-11-15 17:00:00,303.2,16.1,39.9,9.6,0.0
2017-11-15 18:00:00,268.8,15.0,48.1,3.5,0.0
2017-11-15 19:00:00,203.3,14.5,46.0,3.2,0.0
2017-11-15 20:00:00,156.6,14.1,44.5,3.1,0.0
2017-11-15 21:00:00,140.1,14.0,43.0,3.0,0.0
2017-11-15 22:00:00,135.9,14.3,40.2,3.1,0.0
2017-11-15 23:00:00,130.9,13.6,42.9,2.6,0.0
2017-11-16 00:00:00,129.1,12.6,54.8,2.5,0.0
2017-11-16 01:00:00,131.1,12.2,56.8,2.5,0.0
2017-11-16 02:00:00,129.7,12.0,63.3,2.6,0.0
2017-11-16 03:00:00,129.7,11.3,70.2,2.2,0.0
2017-11-16 04:00:00,128.7,11.7,53.5,2.4,0.0
2017-11-16 05:00:00,133.1,12.5,47.0,2.5,0.0
2017-11-16 06:00:00,155.7,11.3,50.3,2.3,0.0
2017-11-16 07:00:00,172.6,10.9,55.1,24.9,0.0
2017-11-16 08:00:00,222.3,11.5,53.7,160.3,0.0
2017-11-16 09:00:00,252.6,12.3,54.0,314.0,0.0
2017-11-16 10:00:00,322.9,14.9,45.7,443.4,0.0
2017-11-16 11:00:00,321.0,16.5,41.9,524.6,0.0
2017-11-16 12:00:00,295.6,17.5,32.5,547.7,0.0
2017-11-16 13:00:00,293.9,18.3,28.7,512.4,0.0
2017-11-16 14:00:00,314.4,18.6,26.7,415.9,0.0
2017-11-16 15:00:00,306.1,18.5,27.7,266.2,0.0
2017-11-16 16:00:00,300.3,17.8,36.7,104.1,0.0
2017-11-16 17:00:00,267.3,16.3,44.2,8.7,0.0
2017-11-16 18:00:00,232.2,15.4,44.8,2.8,0.0
2017-11-16 19:00:00,199.5,14.4,45.6,2.7,0.0
2017-11-16 20:00:00,163.6,14.0,43.7,2.5,0.0
2017-11-16 21:00:00,144.5,14.0,42.9,2.6,0.0
2017-11-16 22:00:00,136.0,14.0,41.7,2.6,0.0
2017-11-16 23:00:00,119.2,13.6,42.8,2.4,0.0
2017-11-17 00:00:00,117.6,13.0,45.1,2.4,0.0
2017-11-17 01:00:00,115.7,12.4,47.4,2.3,0.0
2017-11-17 02:00:00,112.6,12.5,45.9,2.3,0.0
2017-11-17 03:00:00,111.3,11.7,51.9,2.3,0.0
2017-11-17 04:00:00,109.4,11.0,63.7,2.3,0.0
2017-11-17 05:00:00,112.3,10.9,60.5,2.2,0.0
2017-11-17 06:00:00,127.8,10.8,56.0,2.2,0.0
2017-11-17 07:00:00,162.9,10.8,55.0,22.9,0.0
2017-11-17 08:00:00,210.1,11.2,56.5,155.5,0.0
2017-11-17 09:00:00,252.8,12.5,55.7,310.1,0.0
2017-11-17 10:00:00,283.3,13.6,49.8,439.6,0.0
2017-11-17 11:00:00,286.5,15.8,39.2,517.9,0.0
2017-11-17 12:00:00,268.7,17.6,38.0,540.8,0.0
2017-11-17 13:00:00,268.1,17.4,36.6,505.9,0.0
2017-11-17 14:00:00,287.8,18.2,31.8,407.0,0.0
2017-11-17 15:00:00,302.2,19.1,28.7,260.8,0.0
2017-11-17 16:00:00,280.6,18.3,36.5,96.0,0.0
2017-11-17 17:00:00,251.8,16.6,54.9,8.5,0.0
2017-11-17 18:00:00,247.9,15.4,59.6,2.6,0.0
2017-11-17 19:00:00,189.8,14.8,56.3,2.7,0.0
2017-11-17 20:00:00,161.6,14.3,54.8,2.6,0.0
2017-11-17 21:00:00,159.9,14.3,49.9,2.4,0.0
2017-11-17 22:00:00,138.8,14.1,49.3,2.4,0.0
2017-11-17 23:00:00,131.1,13.8,50.5,2.4,0.0
2017-11-18 00:00:00,132.1,13.6,53.3,2.4,0.0
2017-11-18 01:00:00,130.4,12.9,57.7,2.3,0.0
2017-11-18 02:00:00,130.1,12.7,53.0,2.3,0.0
2017-11-18 03:00:00,128.5,13.5,46.8,2.4,0.0
2017-11-18 04:00:00,127.8,11.4,65.2,2.1,0.0
2017-11-18 05:00:00,122.4,10.9,68.6,2.0,0.0
2017-11-18 06:00:00,112.6,10.9,66.4,1.9,0.0
2017-11-18 07:00:00,113.1,10.1,72.6,20.9,0.0
2017-11-18 08:00:00,116.8,11.1,70.0,147.9,0.0
2017-11-18 09:00:00,121.2,12.3,59.5,300.2,0.0
2017-11-18 10:00:00,120.9,14.6,48.9,427.7,0.0
2017-11-18 11:00:00,129.2,16.6,40.1,509.9,0.0
2017-11-18 12:00:00,130.0,17.6,33.6,533.9,0.0
2017-11-18 13:00:00,129.8,19.1,31.1,499.5,0.0
2017-11-18 14:00:00,130.3,19.5,31.4,403.5,0.0
2017-11-18 15:00:00,124.9,19.1,36.6,254.9,0.0
2017-11-18 16:00:00,124.1,18.3,44.7,94.3,0.0
2017-11-18 17:00:00,125.3,17.5,45.0,7.9,0.0
2017-11-18 18:00:00,126.5,16.7,50.2,2.7,0.0
2017-11-18 19:00:00,123.8,16.1,49.8,2.7,0.0
2017-11-18 20:00:00,119.7,15.9,47.0,2.6,0.0
2017-11-18 21:00:00,111.7,15.9,43.0,2.6,0.0
2017-11-18 22:00:00,111.6,15.5,41.8,2.3,0.0
2017-11-18 23:00:00,111.3,15.4,41.0,2.5,0.0
2017-11-19 00:00:00,109.5,13.7,49.9,2.3,0.0
2017-11-19 01:00:00,109.3,14.2,47.9,2.3,0.0
2017-11-19 02:00:00,109.6,13.6,51.5,2.5,0.0
2017-11-19 03:00:00,109.4,12.8,53.1,2.3,0.0
2017-11-19 04:00:00,108.3,12.3,53.4,2.2,0.0
2017-11-19 05:00:00,109.8,11.8,55.1,2.3,0.0
2017-11-19 06:00:00,107.9,11.4,57.0,2.3,0.0
2017-11-19 07:00:00,106.9,11.2,57.7,20.4,0.0
2017-11-19 08:00:00,107.5,12.2,49.8,150.6,0.0
2017-11-19 09:00:00,109.1,13.2,45.6,305.1,0.0
2017-11-19 10:00:00,110.4,14.1,44.8,433.8,0.0
2017-11-19 11:00:00,110.2,15.3,42.7,512.3,0.0
2017-11-19 12:00:00,110.0,16.4,39.3,535.8,0.0
2017-11-19 13:00:00,110.7,17.6,34.8,500.8,0.0
2017-11-19 14:00:00,111.5,18.8,29.7,409.6,0.0
2017-11-19 15:00:00,112.3,18.9,30.4,273.8,0.0
2017-11-19 16:00:00,112.4,18.6,32.6,112.8,0.0
2017-11-19 17:00:00,112.8,18.1,33.2,8.5,0.0
2017-11-19 18:00:00,112.3,17.7,34.1,3.0,0.0
2017-11-19 19:00:00,112.7,18.1,32.1,2.9,0.0
2017-11-19 20:00:00,111.0,17.7,33.5,2.5,0.0
2017-11-19 21:00:00,110.7,17.6,33.2,2.3,0.0
2017-11-19 22:00:00,110.0,17.2,35.1,2.6,0.0
2017-11-19 23:00:00,110.6,16.6,37.0,2.6,0.0
2017-11-20 00:00:00,114.4,15.6,40.2,2.4,0.0
2017-11-20 01:00:00,112.7,14.9,41.2,2.5,0.0
2017-11-20 02:00:00,110.1,13.6,46.8,2.3,0.0
2017-11-20 03:00:00,108.7,12.4,51.8,2.1,0.0
2017-11-20 04:00:00,108.9,11.9,53.0,2.0,0.0
